Utterance,Speaker,Dialogue_ID,Start_Time,End_Time,Wav_Path,Video_Path,Emotion,Utterance_ID
"I have some unfortunate news, uh, that your bag isn't going to be--",Ses01M_impro05_F017,17,91.41,100.24,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_F017.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro05.avi,neu,25
--arriving any time soon.,Ses01M_impro05_F018,17,100.24,102.86,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_F018.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro05.avi,neu,26
I'm really sorry to tell you this but...,Ses01M_impro05_F019,17,102.92,106.17,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_F019.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro05.avi,neu,27
Okay.,Ses01M_impro05_M015,17,105.39,107.46,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_M015.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro05.avi,neu,28
It's not.  I can offer you fifty dollars and a reimbursement gift cards for our airline...,Ses01M_impro05_F020,17,107.93,114.19,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_F020.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro05.avi,neu,29
...and your future...,Ses01M_impro05_F021,17,114.19,115.47,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_F021.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro05.avi,neu,30
No.,Ses01M_impro05_F022,17,117.22,118.7,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_F022.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro05.avi,neu,31
Yes.,Ses01M_impro05_F023,17,119.6225,121.23,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_F023.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro05.avi,neu,32
Where is it?  Where did it go?,Ses01M_impro05_M018,17,121.43,125.61,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_M018.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro05.avi,fru,33
We've actually...,Ses01M_impro05_F024,17,125.2,127.13,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_F024.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro05.avi,neu,34
They do as matter of fact.  We don't like to publicize it because,Ses01M_impro05_F025,17,129.24,133.83,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_F025.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro05.avi,neu,35
people wouldn't Fly our airline.,Ses01M_impro05_F026,17,133.83,136.87,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_F026.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro05.avi,neu,36
Probably people that work for your company huh?,Ses01M_impro05_M020,17,134.9988,137.5,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_M020.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro05.avi,ang,37
Do you know what was in that little bag that I could have just easily put in overhead compartment but no I had to check?,Ses01M_impro05_M021,17,137.5,143.35,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_M021.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro05.avi,ang,38
What was that?,Ses01M_impro05_F027,17,142.65,144.12,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_F027.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro05.avi,neu,39
My computer which has all of my data which I'm collecting right now.,Ses01M_impro05_M022,17,143.52,149.35,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_M022.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro05.avi,ang,40
That's unfortunate.,Ses01M_impro05_F028,17,148.72,150.76,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_F028.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro05.avi,neu,41
Yeah it's really unfortunate you know why because I'm going to get fired if I don't get that.  So I need to have that back.,Ses01M_impro05_M023,17,149.88,156.39,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_M023.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro05.avi,ang,42
That's too bad.,Ses01M_impro05_F029,17,155.57,157.29,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_F029.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro05.avi,neu,43
"Fifty dollars is not going to cover me for my job, okay?",Ses01M_impro05_M024,17,156.46,159.96,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_M024.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro05.avi,ang,44
I wish I could give it to you.,Ses01M_impro05_F030,17,158.87,160.93,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_F030.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro05.avi,neu,45
Well you need to find it. Can I just go back there and look through the bags?  Can I just go back there and just go through maybe I'll find it.,Ses01M_impro05_M025,17,160.02,167.01,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_M025.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro05.avi,ang,46
I wish I-,Ses01M_impro05_F031,17,161.34,162.59,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_F031.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro05.avi,neu,47
That's not - no.,Ses01M_impro05_F032,17,163.69,166.1,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_F032.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro05.avi,neu,48
No.,Ses01M_impro05_F033,17,166.37,167.6,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_F033.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro05.avi,neu,49
It'll be a lot more than what you're doing sitting here and just give me lip service.  I'd like to go back at least do some aggressive searching for my stuff.,Ses01M_impro05_M026,17,167.01,173.73,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_M026.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro05.avi,ang,50
We have plenty of aggressive searching going on it's not there.  Someone's taken it.,Ses01M_impro05_F034,17,173.09,178.46,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_F034.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro05.avi,neu,51
"Sure, yeah right you have plenty of aggressive searching going on, aggressive searching, drinking coffee and smoking cigarettes.",Ses01M_impro05_M027,17,175.2775,181.46,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_M027.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro05.avi,ang,52
I know what you guys do when you're not working you're union people; you just sit around on your ass.,Ses01M_impro05_M028,17,181.495,186.82,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_M028.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro05.avi,ang,53
You know I don't need to take this sort of abuse.,Ses01M_impro05_F035,17,186.33,190.02,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_F035.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro05.avi,fru,54
[BREATHING],Ses01M_impro05_M030,17,199.27,200.3975,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_M030.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro05.avi,fru,55
Thank you very much.,Ses01M_impro05_M031,17,201.2825,203.71,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_M031.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro05.avi,ang,56
You okay?,Ses01M_impro06_F000,18,10.0955,12.68,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F000.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro06.avi,neu,0
"Yeah, I'm just-- yeah",Ses01M_impro06_M000,18,12.4633,16.51,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M000.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro06.avi,sad,1
"Just kind of feel numb, you know.",Ses01M_impro06_M001,18,19.1808,22.89,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M001.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro06.avi,sad,2
What's happened?,Ses01M_impro06_F001,18,23.26,26.3875,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F001.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro06.avi,neu,3
You didn't even hear?,Ses01M_impro06_M002,18,25.7888,30.0906,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M002.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro06.avi,sad,4
[BREATHING] Umm.,Ses01M_impro06_M003,18,31.76,35.36,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M003.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro06.avi,sad,5
God I've told this story so many times. Umm.,Ses01M_impro06_M004,18,36.11,40,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M004.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro06.avi,sad,6
You don't have to if you don't want to.,Ses01M_impro06_F002,18,39.43,41.75,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F002.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro06.avi,neu,7
I just...I just basically lost someone that was really close to me.,Ses01M_impro06_M005,18,41.22,44.6825,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M005.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro06.avi,sad,8
"And I've kind of been dealing with all of the...the stuff, you know the hospital and people work because...",Ses01M_impro06_M006,18,46.41,61.99,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M006.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro06.avi,sad,9
I'm sorry to hear that.,Ses01M_impro06_F003,18,61.86,64.65,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F003.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro06.avi,sad,10
"He kind of didn't have anyone to take care of that for him, so--",Ses01M_impro06_M007,18,63.63,67.63,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M007.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro06.avi,sad,11
You've been taking care of it all?,Ses01M_impro06_F004,18,67.277,70.12,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F004.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro06.avi,sad,12
Oh Jesus.,Ses01M_impro06_F005,18,70.205,72.2704,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F005.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro06.avi,sad,13
It's just really...really messed up.,Ses01M_impro06_M008,18,71.79,76.0581,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M008.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro06.avi,sad,14
He sick for awhile?,Ses01M_impro06_F006,18,76.5016,79.03,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F006.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro06.avi,sad,15
No.,Ses01M_impro06_M009,18,79.2956,82.6661,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M009.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro06.avi,sad,16
Just like it.,Ses01M_impro06_M010,18,83.7526,87.234,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M010.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro06.avi,sad,17
Was it an accident?,Ses01M_impro06_F007,18,87.2562,89.47,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F007.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro06.avi,neu,18
"No, I mean it just came on really quick, you know I mean it was a [GARBAGE] it was a sickness but it just --",Ses01M_impro06_M011,18,89.295,95.89,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M011.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro06.avi,sad,19
how was sick?,Ses01M_impro06_F008,18,94.62,96.52,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F008.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro06.avi,neu,20
What?,Ses01M_impro06_M012,18,96.5029,97.96,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M012.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro06.avi,sad,21
"Well, I'm confused.  He was sick or it was an accident?",Ses01M_impro06_F009,18,97.45,101.42,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F009.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro06.avi,neu,22
"He was sick. He got sick. He got sick but it happened really, really fast, you know.",Ses01M_impro06_M013,18,100.6075,105.74,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M013.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro06.avi,sad,23
Oh. Really fast? Oh.,Ses01M_impro06_F010,18,101.5,105.8675,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F010.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro06.avi,neu,24
It was kind of like boom... done,Ses01M_impro06_M014,18,105.84,109.16,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M014.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro06.avi,sad,25
Yeah.,Ses01M_impro06_F011,18,107.02,108.56,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F011.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro06.avi,neu,26
It's just really weird because he was really young you know and it kind of like...,Ses01M_impro06_M015,18,109.59,114.61,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M015.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro06.avi,sad,27
Yeah.,Ses01M_impro06_F012,18,112.615,113.9775,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F012.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro06.avi,neu,28
--it just kind of freaks you out.,Ses01M_impro06_M016,18,115.9875,118.25,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M016.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro06.avi,sad,29
"Totally, yeah.",Ses01M_impro06_F013,18,117.85,120.8,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F013.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro06.avi,neu,30
So weird you know that like one days it's like you know sounds so stupid but like one day someone's here. And like next day you know they're not here and it just kind of makes you like think about like life and mortality and like that kind of stuff.  You just like used to take for granted--you know.,Ses01M_impro06_M017,18,123.15,146.89,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M017.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro06.avi,sad,31
Mmhmm.,Ses01M_impro06_F014,18,131.1825,132.555,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F014.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro06.avi,neu,32
Lock,Ses01M_impro06_F015,18,143.9425,145.16,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F015.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro06.avi,neu,33
Mmhmm.,Ses01M_impro06_F016,18,145.94,147.78,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F016.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro06.avi,neu,34
The plans you make [GARBAGE].,Ses01M_impro06_F017,18,148.265,150.71,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F017.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro06.avi,neu,35
"Exactly, you know, and like he had so many plans and he was going to do...",Ses01M_impro06_M018,18,150.05,153.93,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M018.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro06.avi,sad,36
It leaves a hole for you too.,Ses01M_impro06_F018,18,157.23,159.57,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F018.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro06.avi,neu,37
"so many things, you know?",Ses01M_impro06_M019,18,154.55,157.4,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M019.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro06.avi,sad,38
"It leaves a hole for you too, in your plans together.",Ses01M_impro06_F019,18,159.75,163.9425,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F019.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro06.avi,neu,39
What?,Ses01M_impro06_M020,18,159.35,160.74,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M020.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro06.avi,sad,40
Yeah.,Ses01M_impro06_M021,18,163.73,165.86,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M021.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro06.avi,sad,41
It gets better.,Ses01M_impro06_F020,18,178.3706,181.43,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F020.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro06.avi,neu,42
"He was a really, really good guy.",Ses01M_impro06_M022,18,181.8077,184.86,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M022.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro06.avi,sad,43
Mmhmm.,Ses01M_impro06_F021,18,184.26,186.2647,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F021.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro06.avi,neu,44
A lot of people loved him.,Ses01M_impro06_M023,18,186.5973,189.55,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M023.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro06.avi,sad,45
MMhmm.,Ses01M_impro06_F022,18,188.97,190.92,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F022.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro06.avi,neu,46
"You know, it's like affecting a lot of people it's not just me, you know?",Ses01M_impro06_M024,18,193.13,197.51,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M024.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro06.avi,sad,47
Mmhmm.,Ses01M_impro06_F023,18,197.06,199.05,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F023.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro06.avi,neu,48
How long did you know each other?,Ses01M_impro06_F024,18,200.3676,203.16,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F024.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro06.avi,neu,49
Umm...,Ses01M_impro06_M025,18,202.51,203.85,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M025.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro06.avi,sad,50
For like eight years.,Ses01M_impro06_M026,18,205.65,208.5721,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M026.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro06.avi,sad,51
That's a long time.,Ses01M_impro06_F025,18,208.8826,210.7397,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F025.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro06.avi,neu,52
Yeah.,Ses01M_impro06_M027,18,210.21,212.22,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M027.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro06.avi,sad,53
It's good that you were there.,Ses01M_impro06_F026,18,214.6701,217.6415,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F026.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro06.avi,neu,54
"Yeah, I'm glad I was there. Glad I- glad I got to be there.",Ses01M_impro06_M028,18,217.5175,221.8768,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M028.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro06.avi,sad,55
"So weird,",Ses01M_impro06_M029,18,225.32,227.51,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M029.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro06.avi,sad,56
Yeah.,Ses01M_impro06_F027,18,233.02,235.13,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F027.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro06.avi,neu,57
"like I can't...it's like you know it's like ""pinch me"" it's like I can't believe like I'm dealing with this, you know.",Ses01M_impro06_M030,18,227.54,234.26,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M030.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro06.avi,sad,58
Are there things you wish you'd done differently?,Ses01M_impro06_F028,18,239.1062,242.6985,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F028.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro06.avi,neu,59
Check this out.  You know how I've told you I've been really into like softball recently?,Ses01M_impro07_M000,19,2.6812,7.98,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_M000.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro07.avi,exc,0
Yeah.,Ses01M_impro07_F000,19,7.63,8.57,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F000.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro07.avi,neu,1
"Well, this is totally random, I got this full ride scholarship to go to U.S.C next year to play softball.",Ses01M_impro07_M001,19,8.22,14.75,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_M001.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro07.avi,exc,2
[LAUGHTER]. For softball? That's unbelievable. Is it slow pitch?,Ses01M_impro07_F001,19,13.95,21.12,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F001.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro07.avi,exc,3
For softball.  They're going to pay me to go to school. Isn't that awesome?,Ses01M_impro07_M002,19,15.54,20.67,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_M002.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro07.avi,exc,4
"Yeah.  Well, I don't--well yeah I can pitch, I'm not like the pitcher though. I'm like the pinch hitter guy I mostly just hit.  But I guess I'm going to have to... Yeah, and then I play shortstop too but... It's so ex- The good news is I get to stay here.",Ses01M_impro07_M003,19,20.92,34.38,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_M003.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro07.avi,exc,5
Uh huh.,Ses01M_impro07_F002,19,23.88,25.25,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F002.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro07.avi,hap,6
Pinch hitting softball.,Ses01M_impro07_F003,19,27.06,29.81,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F003.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro07.avi,exc,7
That is incredible.,Ses01M_impro07_F004,19,30.31,33.08,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F004.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro07.avi,exc,8
That's amazing. They pay for everything?,Ses01M_impro07_F005,19,33.72,37.27,../datasets/IEMOCAP/Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F005.wav,../datasets/IEMOCAP/Session1/dialog/avi/DivX/Ses01M_impro07.avi,exc,9
